request_id,service_id,point_x,point_y,entry_node,target_node,target_x,target_y,path_latency_ms,propagation_ms,processing_ms,orig_total_ms,latency_max_ms,slo_violation,total_ms,status
595,EME-S02,48.292283,7.912381,UAV-327,UAV-252,24.000000,0.000000,367.0,737.979407,22.500000,760.479407,500.000000,YES,760.479407,OK
596,EME-S02,49.676541,7.677632,UAV-327,UAV-291,12.000000,-6.000000,368.0,769.542875,22.500000,792.042875,500.000000,YES,792.042875,OK
597,EME-S02,47.892772,7.460989,UAV-174,UAV-095,24.000000,2.000000,536.0,1072.710627,22.500000,1095.210627,500.000000,YES,1095.210627,OK
598,EME-S02,47.520551,6.769325,UAV-174,UAV-252,24.000000,0.000000,540.0,1155.305388,22.500000,1177.805388,500.000000,YES,1177.805388,OK
599,EME-S02,49.817968,7.940983,UAV-327,UAV-275,50.000000,-3.000000,372.0,712.261699,22.500000,734.761699,500.000000,YES,734.761699,OK
600,EME-S02,48.742134,6.597826,UAV-174,UAV-281,54.000000,6.000000,544.0,1152.424312,22.500000,1174.924312,500.000000,YES,1174.924312,OK
601,EME-S03,48.162916,6.401778,UAV-326,UAV-167,46.000000,6.000000,45.0,88.782166,75.000000,163.782166,300.000000,NO,163.782166,OK
602,EME-S03,49.906677,7.300173,UAV-181,UAV-154,42.000000,6.000000,160.0,328.398715,75.000000,403.398715,300.000000,YES,403.398715,OK
603,EME-S03,45.577026,6.704476,UAV-167,UAV-167,46.000000,6.000000,0.0,1.979570,75.000000,76.979570,300.000000,NO,76.979570,OK
604,EME-S03,48.739344,7.682779,UAV-327,UAV-155,42.000000,9.000000,276.0,590.151176,75.000000,665.151176,300.000000,YES,665.151176,OK
605,EME-S03,45.126361,6.290653,UAV-167,UAV-167,46.000000,6.000000,0.0,1.966238,75.000000,76.966238,300.000000,NO,76.966238,OK
606,EME-S03,46.433078,6.501122,UAV-167,UAV-167,46.000000,6.000000,0.0,2.118595,75.000000,77.118595,300.000000,NO,77.118595,OK
607,EME-S03,45.161532,7.628052,UAV-161,UAV-155,42.000000,9.000000,43.0,93.218204,75.000000,168.218204,300.000000,NO,168.218204,OK
608,EME-S03,48.712064,7.122541,UAV-174,UAV-167,46.000000,6.000000,166.0,353.264927,75.000000,428.264927,300.000000,YES,428.264927,OK
609,EME-S03,48.322468,7.852970,UAV-327,UAV-169,48.000000,-8.000000,277.0,607.601910,75.000000,682.601910,300.000000,YES,682.601910,OK
610,EME-S03,47.760623,6.025930,UAV-326,UAV-167,46.000000,6.000000,53.0,112.280050,75.000000,187.280050,300.000000,NO,187.280050,OK
611,EME-S03,49.149917,7.822973,UAV-327,UAV-129,34.000000,9.000000,281.0,586.684242,75.000000,661.684242,300.000000,YES,661.684242,OK
612,EME-S03,48.016935,7.552293,UAV-174,UAV-167,46.000000,6.000000,178.0,339.318479,75.000000,414.318479,300.000000,YES,414.318479,OK
613,EME-S03,45.934883,6.347590,UAV-167,UAV-167,46.000000,6.000000,0.0,2.014089,75.000000,77.014089,300.000000,NO,77.014089,OK
614,EME-S03,45.650333,7.167972,UAV-167,UAV-167,46.000000,6.000000,0.0,1.881964,75.000000,76.881964,300.000000,NO,76.881964,OK
615,EME-S03,45.768517,6.645260,UAV-167,UAV-167,46.000000,6.000000,0.0,1.942549,75.000000,76.942549,300.000000,NO,76.942549,OK
616,EME-S03,47.452755,7.145354,UAV-174,UAV-167,46.000000,6.000000,186.0,377.705934,75.000000,452.705934,300.000000,YES,452.705934,OK
617,EME-S03,45.919345,6.136353,UAV-167,UAV-167,46.000000,6.000000,0.0,1.919417,75.000000,76.919417,300.000000,NO,76.919417,OK
618,EME-S03,46.105990,6.426708,UAV-167,UAV-167,46.000000,6.000000,0.0,2.016908,75.000000,77.016908,300.000000,NO,77.016908,OK
619,EME-S03,47.652494,7.993262,UAV-174,UAV-167,46.000000,6.000000,194.0,389.708077,75.000000,464.708077,300.000000,YES,464.708077,OK
620,EME-S03,47.228336,7.808993,UAV-174,UAV-167,46.000000,6.000000,202.0,429.492402,75.000000,504.492402,300.000000,YES,504.492402,OK
621,EME-S03,46.604685,7.831865,UAV-272,UAV-152,42.000000,0.000000,88.0,176.745156,75.000000,251.745156,300.000000,NO,251.745156,OK
622,EME-S03,49.556680,7.644218,UAV-327,UAV-154,42.000000,6.000000,284.0,583.991384,75.000000,658.991384,300.000000,YES,658.991384,OK
623,EME-S03,49.491408,6.385025,UAV-180,UAV-190,54.000000,-4.000000,57.0,117.411950,75.000000,192.411950,300.000000,NO,192.411950,OK
624,EME-S03,47.689874,6.014661,UAV-326,UAV-167,46.000000,6.000000,73.0,154.467278,75.000000,229.467278,300.000000,NO,229.467278,OK
625,EME-S03,47.121047,6.207854,UAV-326,UAV-167,46.000000,6.000000,77.0,166.518681,75.000000,241.518681,300.000000,NO,241.518681,OK
626,EME-S03,48.232806,7.879502,UAV-327,UAV-155,42.000000,9.000000,286.0,551.878167,75.000000,626.878167,300.000000,YES,626.878167,OK
627,EME-S03,45.437604,6.108536,UAV-167,UAV-167,46.000000,6.000000,0.0,2.004372,75.000000,77.004372,300.000000,NO,77.004372,OK
628,EME-S03,46.293240,6.776065,UAV-167,UAV-167,46.000000,6.000000,0.0,2.060703,75.000000,77.060703,300.000000,NO,77.060703,OK
629,EME-S03,47.674172,7.282845,UAV-174,UAV-167,46.000000,6.000000,218.0,452.956238,75.000000,527.956238,300.000000,YES,527.956238,OK
630,EME-S03,45.362947,7.856096,UAV-168,UAV-169,48.000000,-8.000000,144.0,292.379915,75.000000,367.379915,300.000000,YES,367.379915,OK
631,EME-S03,48.826371,6.875352,UAV-174,UAV-167,46.000000,6.000000,226.0,460.074646,75.000000,535.074646,300.000000,YES,535.074646,OK
632,EME-S03,45.681907,6.781985,UAV-167,UAV-167,46.000000,6.000000,0.0,1.988312,75.000000,76.988312,300.000000,NO,76.988312,OK
633,EME-S03,48.386445,7.828338,UAV-327,UAV-152,42.000000,0.000000,289.0,586.070801,75.000000,661.070801,300.000000,YES,661.070801,OK
634,EME-S03,47.767621,7.110139,UAV-174,UAV-167,46.000000,6.000000,234.0,451.290923,75.000000,526.290923,300.000000,YES,526.290923,OK
635,EME-S03,49.734897,6.609382,UAV-181,UAV-111,30.000000,-8.000000,172.0,354.542682,75.000000,429.542682,300.000000,YES,429.542682,OK
636,EME-S03,48.229658,7.025105,UAV-174,UAV-167,46.000000,6.000000,242.0,488.559015,75.000000,563.559015,300.000000,YES,563.559015,OK
637,EME-S03,45.906790,7.599320,UAV-168,UAV-129,34.000000,9.000000,152.0,329.995544,75.000000,404.995544,300.000000,YES,404.995544,OK
638,EME-S03,47.306326,7.099329,UAV-174,UAV-167,46.000000,6.000000,250.0,460.281506,75.000000,535.281506,300.000000,YES,535.281506,OK
639,EME-S03,47.435952,6.661702,UAV-174,UAV-167,46.000000,6.000000,258.0,505.334277,75.000000,580.334277,300.000000,YES,580.334277,OK
640,EME-S03,49.500593,6.635572,UAV-327,UAV-142,38.000000,9.000000,293.0,583.437213,75.000000,658.437213,300.000000,YES,658.437213,OK
641,EME-S03,47.827760,6.728987,UAV-174,UAV-167,46.000000,6.000000,266.0,503.755511,75.000000,578.755511,300.000000,YES,578.755511,OK
642,EME-S03,46.107629,7.479632,UAV-167,UAV-167,46.000000,6.000000,0.0,2.033819,75.000000,77.033819,300.000000,NO,77.033819,OK
643,EME-S03,49.389429,6.925697,UAV-327,UAV-152,42.000000,0.000000,296.0,585.449805,75.000000,660.449805,300.000000,YES,660.449805,OK
644,EME-S03,48.033138,7.683586,UAV-174,UAV-167,46.000000,6.000000,274.0,532.412750,75.000000,607.412750,300.000000,YES,607.412750,OK
645,EME-S03,49.431679,6.152925,UAV-180,UAV-190,54.000000,-4.000000,83.0,159.949742,75.000000,234.949742,300.000000,NO,234.949742,OK
646,EME-S03,47.909452,6.810269,UAV-174,UAV-167,46.000000,6.000000,282.0,591.852124,75.000000,666.852124,300.000000,YES,666.852124,OK
647,EME-S03,49.993641,6.944208,UAV-181,UAV-154,42.000000,6.000000,176.0,339.646678,75.000000,414.646678,300.000000,YES,414.646678,OK
648,EME-S03,48.666134,6.581998,UAV-174,UAV-167,46.000000,6.000000,290.0,576.610808,75.000000,651.610808,300.000000,YES,651.610808,OK
649,EME-S03,48.313392,7.695964,UAV-327,UAV-155,42.000000,9.000000,297.0,582.988979,75.000000,657.988979,300.000000,YES,657.988979,OK
650,EME-S03,47.231102,6.358290,UAV-326,UAV-167,46.000000,6.000000,121.0,259.313929,75.000000,334.313929,300.000000,YES,334.313929,OK
651,EME-S03,47.417517,6.717591,UAV-174,UAV-167,46.000000,6.000000,302.0,578.768051,75.000000,653.768051,300.000000,YES,653.768051,OK
652,EME-S03,45.214042,6.413548,UAV-167,UAV-167,46.000000,6.000000,0.0,2.072474,75.000000,77.072474,300.000000,NO,77.072474,OK
653,EME-S03,45.232187,7.961180,UAV-161,UAV-155,42.000000,9.000000,55.0,114.506944,75.000000,189.506944,300.000000,NO,189.506944,OK
654,EME-S03,49.174361,6.526632,UAV-174,UAV-167,46.000000,6.000000,310.0,611.288487,75.000000,686.288487,300.000000,YES,686.288487,OK
655,EME-S03,48.266683,7.670938,UAV-174,UAV-167,46.000000,6.000000,318.0,656.041736,75.000000,731.041736,300.000000,YES,731.041736,OK
656,EME-S03,46.764490,7.735439,UAV-272,UAV-169,48.000000,-8.000000,96.0,195.655104,75.000000,270.655104,300.000000,NO,270.655104,OK
657,EME-S03,45.694842,6.331212,UAV-167,UAV-167,46.000000,6.000000,0.0,1.852799,75.000000,76.852799,300.000000,NO,76.852799,OK
658,EME-S03,46.811115,7.434605,UAV-174,UAV-167,46.000000,6.000000,326.0,656.674753,75.000000,731.674753,300.000000,YES,731.674753,OK
659,EME-S03,47.407583,6.957629,UAV-174,UAV-167,46.000000,6.000000,334.0,669.486662,75.000000,744.486662,300.000000,YES,744.486662,OK
660,EME-S03,45.215722,7.146973,UAV-320,UAV-154,42.000000,6.000000,30.0,59.959067,75.000000,134.959067,300.000000,NO,134.959067,OK
661,EME-S03,45.279560,6.516519,UAV-167,UAV-167,46.000000,6.000000,0.0,1.948728,75.000000,76.948728,300.000000,NO,76.948728,OK
662,EME-S03,45.093100,7.439095,UAV-320,UAV-155,42.000000,9.000000,34.0,65.732771,75.000000,140.732771,300.000000,NO,140.732771,OK
663,EME-S03,49.963879,7.734605,UAV-327,UAV-190,54.000000,-4.000000,300.0,627.865174,75.000000,702.865174,300.000000,YES,702.865174,OK
664,EME-S03,49.102266,6.363768,UAV-326,UAV-167,46.000000,6.000000,145.0,291.672981,75.000000,366.672981,300.000000,YES,366.672981,OK
665,EME-S03,47.267351,7.181192,UAV-174,UAV-167,46.000000,6.000000,346.0,658.873447,75.000000,733.873447,300.000000,YES,733.873447,OK
666,EME-S03,49.297958,7.008719,UAV-327,UAV-308,27.000000,5.000000,301.0,558.579891,75.000000,633.579891,300.000000,YES,633.579891,OK
667,EME-S03,48.073741,6.078073,UAV-326,UAV-167,46.000000,6.000000,153.0,296.451098,75.000000,371.451098,300.000000,YES,371.451098,OK
668,EME-S03,45.651644,7.206949,UAV-167,UAV-167,46.000000,6.000000,0.0,2.095351,75.000000,77.095351,300.000000,NO,77.095351,OK
669,EME-S03,47.610221,6.740755,UAV-174,UAV-167,46.000000,6.000000,358.0,700.735226,75.000000,775.735226,300.000000,YES,775.735226,OK
670,EME-S03,48.947778,6.762473,UAV-174,UAV-167,46.000000,6.000000,366.0,770.871866,75.000000,845.871866,300.000000,YES,845.871866,OK
671,EME-S03,45.488585,6.267766,UAV-167,UAV-167,46.000000,6.000000,0.0,1.952082,75.000000,76.952082,300.000000,NO,76.952082,OK
672,EME-S03,49.383832,6.817293,UAV-327,UAV-129,34.000000,9.000000,305.0,642.366252,75.000000,717.366252,300.000000,YES,717.366252,OK
673,EME-S03,45.589143,6.014388,UAV-167,UAV-167,46.000000,6.000000,0.0,2.003363,75.000000,77.003363,300.000000,NO,77.003363,OK
674,EME-S03,45.773893,7.303152,UAV-167,UAV-167,46.000000,6.000000,0.0,1.923855,75.000000,76.923855,300.000000,NO,76.923855,OK
675,EME-S03,46.377803,7.361211,UAV-167,UAV-167,46.000000,6.000000,0.0,2.047488,75.000000,77.047488,300.000000,NO,77.047488,OK
676,EME-S03,46.851065,7.109823,UAV-174,UAV-167,46.000000,6.000000,374.0,723.887357,75.000000,798.887357,300.000000,YES,798.887357,OK
677,EME-S03,48.678912,7.709998,UAV-327,UAV-154,42.000000,6.000000,306.0,625.969554,75.000000,700.969554,300.000000,YES,700.969554,OK
678,EME-S03,45.808976,6.428916,UAV-167,UAV-167,46.000000,6.000000,0.0,2.019524,75.000000,77.019524,300.000000,NO,77.019524,OK
679,EME-S03,48.533950,6.321476,UAV-326,UAV-167,46.000000,6.000000,169.0,309.479597,75.000000,384.479597,300.000000,YES,384.479597,OK
680,EME-S03,49.629309,6.870755,UAV-327,UAV-308,27.000000,5.000000,307.0,572.951500,75.000000,647.951500,300.000000,YES,647.951500,OK
681,EME-S03,46.921630,7.968896,UAV-272,UAV-111,30.000000,-8.000000,104.0,214.880604,75.000000,289.880604,300.000000,NO,289.880604,OK
682,EME-S03,49.728579,7.640457,UAV-327,UAV-116,30.000000,9.000000,312.0,603.637823,75.000000,678.637823,300.000000,YES,678.637823,OK
683,EME-S03,49.019550,6.572013,UAV-174,UAV-167,46.000000,6.000000,386.0,782.756420,75.000000,857.756420,300.000000,YES,857.756420,OK
684,EME-S03,45.847414,6.072122,UAV-167,UAV-167,46.000000,6.000000,0.0,2.047215,75.000000,77.047215,300.000000,NO,77.047215,OK
685,EME-S03,48.898364,6.706255,UAV-174,UAV-167,46.000000,6.000000,394.0,798.207656,75.000000,873.207656,300.000000,YES,873.207656,OK
686,EME-S03,45.343086,6.180332,UAV-167,UAV-167,46.000000,6.000000,0.0,1.926518,75.000000,76.926518,300.000000,NO,76.926518,OK
687,EME-S03,49.816438,6.553016,UAV-181,UAV-120,32.000000,-1.000000,184.0,374.608250,75.000000,449.608250,300.000000,YES,449.608250,OK
688,EME-S03,46.305538,6.814269,UAV-167,UAV-167,46.000000,6.000000,0.0,2.010696,75.000000,77.010696,300.000000,NO,77.010696,OK
689,EME-S03,49.014711,7.913419,UAV-327,UAV-129,34.000000,9.000000,316.0,658.638267,75.000000,733.638267,300.000000,YES,733.638267,OK
690,EME-S03,49.830277,7.126337,UAV-181,UAV-142,38.000000,9.000000,188.0,405.069335,75.000000,480.069335,300.000000,YES,480.069335,OK
691,EME-S03,47.303602,7.173653,UAV-174,UAV-167,46.000000,6.000000,402.0,740.311536,75.000000,815.311536,300.000000,YES,815.311536,OK
692,EME-S03,49.970990,7.353826,UAV-181,UAV-152,42.000000,0.000000,192.0,396.362460,75.000000,471.362460,300.000000,YES,471.362460,OK
693,EME-S03,45.048616,7.664354,UAV-161,UAV-154,42.000000,6.000000,72.0,142.654452,75.000000,217.654452,300.000000,NO,217.654452,OK
694,EME-S03,45.380144,7.862792,UAV-168,UAV-155,42.000000,9.000000,160.0,329.880460,75.000000,404.880460,300.000000,YES,404.880460,OK
695,EME-S03,49.735591,7.366215,UAV-327,UAV-169,48.000000,-8.000000,317.0,617.024488,75.000000,692.024488,300.000000,YES,692.024488,OK
696,EME-S03,49.363712,6.413557,UAV-326,UAV-167,46.000000,6.000000,185.0,366.998569,75.000000,441.998569,300.000000,YES,441.998569,OK
697,EME-S03,45.533446,7.840376,UAV-168,UAV-190,54.000000,-4.000000,164.0,339.181846,75.000000,414.181846,300.000000,YES,414.181846,OK
698,EME-S03,47.707370,6.084526,UAV-326,UAV-167,46.000000,6.000000,189.0,384.365228,75.000000,459.365228,300.000000,YES,459.365228,OK
699,EME-S03,49.484999,7.737538,UAV-327,UAV-308,27.000000,5.000000,317.0,693.039670,75.000000,768.039670,300.000000,YES,768.039670,OK
700,EME-S03,46.110464,7.153330,UAV-167,UAV-167,46.000000,6.000000,0.0,1.918983,75.000000,76.918983,300.000000,NO,76.918983,OK
701,EME-S03,47.512376,6.787434,UAV-174,UAV-167,46.000000,6.000000,418.0,850.726228,75.000000,925.726228,300.000000,YES,925.726228,OK
702,EME-S03,47.300353,7.378421,UAV-174,UAV-167,46.000000,6.000000,426.0,836.125455,75.000000,911.125455,300.000000,YES,911.125455,OK
703,EME-S03,48.063890,6.519402,UAV-174,UAV-167,46.000000,6.000000,434.0,844.728786,75.000000,919.728786,300.000000,YES,919.728786,OK
704,EME-S03,46.829621,6.997540,UAV-174,UAV-167,46.000000,6.000000,442.0,892.468139,75.000000,967.468139,300.000000,YES,967.468139,OK
705,EME-S03,46.398148,6.359778,UAV-167,UAV-167,46.000000,6.000000,0.0,1.846202,75.000000,76.846202,300.000000,NO,76.846202,OK
706,EME-S03,46.349746,6.471610,UAV-167,UAV-167,46.000000,6.000000,0.0,2.078273,75.000000,77.078273,300.000000,NO,77.078273,OK
707,EME-S03,45.747740,7.611337,UAV-168,UAV-311,34.000000,-3.000000,168.0,354.642562,75.000000,429.642562,300.000000,YES,429.642562,OK
708,EME-S03,47.585035,7.441121,UAV-174,UAV-167,46.000000,6.000000,450.0,889.666171,75.000000,964.666171,300.000000,YES,964.666171,OK
709,EME-S03,46.992010,7.381086,UAV-174,UAV-167,46.000000,6.000000,458.0,944.534726,75.000000,1019.534726,300.000000,YES,1019.534726,OK
710,EME-S03,47.249274,6.669313,UAV-174,UAV-152,42.000000,0.000000,461.0,969.304078,75.000000,1044.304078,300.000000,YES,1044.304078,OK
711,EME-S03,45.099177,6.242475,UAV-167,UAV-167,46.000000,6.000000,0.0,2.088653,75.000000,77.088653,300.000000,NO,77.088653,OK
712,EME-S03,48.245655,6.349078,UAV-326,UAV-167,46.000000,6.000000,217.0,437.281862,75.000000,512.281862,300.000000,YES,512.281862,OK
713,EME-S03,48.682631,7.779265,UAV-327,UAV-152,42.000000,0.000000,321.0,638.655920,75.000000,713.655920,300.000000,YES,713.655920,OK
714,EME-S03,45.837878,7.615434,UAV-168,UAV-190,54.000000,-4.000000,170.0,348.936231,75.000000,423.936231,300.000000,YES,423.936231,OK
715,EME-S03,45.356720,6.323999,UAV-167,UAV-167,46.000000,6.000000,0.0,1.899138,75.000000,76.899138,300.000000,NO,76.899138,OK
716,EME-S03,48.223221,6.542496,UAV-174,UAV-308,27.000000,5.000000,465.0,953.021697,75.000000,1028.021697,300.000000,YES,1028.021697,OK
717,EME-S03,49.827630,6.827978,UAV-181,UAV-311,34.000000,-3.000000,197.0,386.153598,75.000000,461.153598,300.000000,YES,461.153598,OK
718,EME-S03,49.702187,7.401394,UAV-327,UAV-111,30.000000,-8.000000,326.0,606.227541,75.000000,681.227541,300.000000,YES,681.227541,OK
719,EME-S03,49.393455,7.096867,UAV-327,UAV-116,30.000000,9.000000,328.0,668.449707,75.000000,743.449707,300.000000,YES,743.449707,OK
720,EME-S03,46.312261,6.310549,UAV-167,UAV-167,46.000000,6.000000,0.0,1.980446,75.000000,76.980446,300.000000,NO,76.980446,OK
721,EME-S03,46.420876,7.252961,UAV-167,UAV-167,46.000000,6.000000,0.0,1.958965,75.000000,76.958965,300.000000,NO,76.958965,OK
722,EME-S03,49.301844,6.650403,UAV-174,UAV-167,46.000000,6.000000,470.0,990.412890,75.000000,1065.412890,300.000000,YES,1065.412890,OK
723,EME-S03,47.224225,7.939085,UAV-272,UAV-120,32.000000,-1.000000,116.0,228.836938,75.000000,303.836938,300.000000,YES,303.836938,OK
724,EME-S03,48.179256,7.127969,UAV-174,UAV-129,34.000000,9.000000,472.0,941.177622,75.000000,1016.177622,300.000000,YES,1016.177622,OK
725,EME-S03,47.698341,7.609416,UAV-174,UAV-142,38.000000,9.000000,476.0,918.305289,75.000000,993.305289,300.000000,YES,993.305289,OK
726,EME-S03,45.000462,7.630760,UAV-161,UAV-154,42.000000,6.000000,79.0,157.017962,75.000000,232.017962,300.000000,NO,232.017962,OK
727,EME-S03,49.610442,7.893915,UAV-327,UAV-152,42.000000,0.000000,329.0,623.077567,75.000000,698.077567,300.000000,YES,698.077567,OK
728,EME-S03,46.156077,6.014436,UAV-167,UAV-167,46.000000,6.000000,0.0,1.953679,75.000000,76.953679,300.000000,NO,76.953679,OK
729,EME-S03,45.816347,7.474236,UAV-167,UAV-167,46.000000,6.000000,0.0,1.962393,75.000000,76.962393,300.000000,NO,76.962393,OK
730,EME-S03,46.197809,7.529077,UAV-168,UAV-154,42.000000,6.000000,176.0,371.364902,75.000000,446.364902,300.000000,YES,446.364902,OK
731,EME-S03,48.714634,7.617617,UAV-327,UAV-155,42.000000,9.000000,332.0,668.323543,75.000000,743.323543,300.000000,YES,743.323543,OK
732,EME-S03,48.184464,7.235459,UAV-174,UAV-167,46.000000,6.000000,478.0,939.746238,75.000000,1014.746238,300.000000,YES,1014.746238,OK
733,EME-S03,45.248160,7.069942,UAV-320,UAV-155,42.000000,9.000000,46.0,88.197738,75.000000,163.197738,300.000000,NO,163.197738,OK
734,EME-S03,48.635535,6.465621,UAV-326,UAV-167,46.000000,6.000000,229.0,452.358004,75.000000,527.358004,300.000000,YES,527.358004,OK
735,EME-S03,48.997312,7.995927,UAV-327,UAV-169,48.000000,-8.000000,333.0,676.164892,75.000000,751.164892,300.000000,YES,751.164892,OK
736,EME-S03,49.758220,6.112077,UAV-180,UAV-190,54.000000,-4.000000,99.0,190.915892,75.000000,265.915892,300.000000,NO,265.915892,OK
737,EME-S03,49.207696,7.634501,UAV-327,UAV-190,54.000000,-4.000000,336.0,666.630649,75.000000,741.630649,300.000000,YES,741.630649,OK
738,EME-S03,48.856127,6.885922,UAV-174,UAV-282,55.000000,8.000000,480.0,913.558836,75.000000,988.558836,300.000000,YES,988.558836,OK
739,EME-S03,47.605696,7.964232,UAV-174,UAV-308,27.000000,5.000000,484.0,969.334981,75.000000,1044.334981,300.000000,YES,1044.334981,OK
740,EME-S03,48.145821,6.084372,UAV-326,UAV-167,46.000000,6.000000,233.0,457.594725,75.000000,532.594725,300.000000,YES,532.594725,OK
741,EME-S03,45.993618,7.775039,UAV-168,UAV-311,34.000000,-3.000000,180.0,338.005115,75.000000,413.005115,300.000000,YES,413.005115,OK
742,EME-S03,46.622567,6.334721,UAV-167,UAV-167,46.000000,6.000000,0.0,1.857006,75.000000,76.857006,300.000000,NO,76.857006,OK
743,EME-S03,45.209967,7.566950,UAV-161,UAV-129,34.000000,9.000000,81.0,163.388247,75.000000,238.388247,300.000000,NO,238.388247,OK
744,EME-S03,45.788492,6.182803,UAV-167,UAV-167,46.000000,6.000000,0.0,2.048755,75.000000,77.048755,300.000000,NO,77.048755,OK
745,EME-S03,45.298876,7.289150,UAV-320,UAV-154,42.000000,6.000000,54.0,109.093573,75.000000,184.093573,300.000000,NO,184.093573,OK
746,EME-S03,49.908379,7.577124,UAV-327,UAV-154,42.000000,6.000000,338.0,694.500846,75.000000,769.500846,300.000000,YES,769.500846,OK
747,EME-S03,48.446250,6.716335,UAV-174,UAV-190,54.000000,-4.000000,489.0,1017.466241,75.000000,1092.466241,300.000000,YES,1092.466241,OK
748,EME-S03,46.473573,7.394076,UAV-167,UAV-167,46.000000,6.000000,0.0,1.984436,75.000000,76.984436,300.000000,NO,76.984436,OK
749,EME-S03,46.376622,7.662699,UAV-168,UAV-308,27.000000,5.000000,185.0,358.079585,75.000000,433.079585,300.000000,YES,433.079585,OK
750,EME-S03,46.478363,6.526699,UAV-167,UAV-167,46.000000,6.000000,0.0,1.949231,75.000000,76.949231,300.000000,NO,76.949231,OK
751,EME-S03,45.927671,6.037440,UAV-167,UAV-167,46.000000,6.000000,0.0,2.115567,75.000000,77.115567,300.000000,NO,77.115567,OK
752,EME-S03,48.291447,7.077913,UAV-174,UAV-311,34.000000,-3.000000,493.0,990.119418,75.000000,1065.119418,300.000000,YES,1065.119418,OK
753,EME-S03,48.065196,6.645200,UAV-174,UAV-167,46.000000,6.000000,494.0,953.747586,75.000000,1028.747586,300.000000,YES,1028.747586,OK
754,EME-S03,49.175967,6.259549,UAV-326,UAV-167,46.000000,6.000000,241.0,468.929506,75.000000,543.929506,300.000000,YES,543.929506,OK
755,EME-S03,47.855061,7.672599,UAV-174,UAV-152,42.000000,0.000000,498.0,1020.605456,75.000000,1095.605456,300.000000,YES,1095.605456,OK
756,EME-S03,46.831770,7.211907,UAV-174,UAV-190,54.000000,-4.000000,502.0,1019.862949,75.000000,1094.862949,300.000000,YES,1094.862949,OK
757,EME-S03,49.448837,6.159914,UAV-180,UAV-111,30.000000,-8.000000,104.0,202.217230,75.000000,277.217230,300.000000,NO,277.217230,OK
758,EME-S03,47.079766,6.738137,UAV-174,UAV-167,46.000000,6.000000,506.0,1023.003028,75.000000,1098.003028,300.000000,YES,1098.003028,OK
759,EME-S03,45.351941,6.607809,UAV-167,UAV-167,46.000000,6.000000,0.0,2.133955,75.000000,77.133955,300.000000,NO,77.133955,OK
760,EME-S03,47.658305,6.378921,UAV-326,UAV-167,46.000000,6.000000,249.0,493.670604,75.000000,568.670604,300.000000,YES,568.670604,OK
761,EME-S03,48.745972,6.830369,UAV-174,UAV-116,30.000000,9.000000,508.0,1017.566154,75.000000,1092.566154,300.000000,YES,1092.566154,OK
762,EME-S03,48.326212,7.765648,UAV-327,UAV-120,32.000000,-1.000000,344.0,661.139280,75.000000,736.139280,300.000000,YES,736.139280,OK
763,EME-S03,45.790882,7.996867,UAV-168,UAV-129,34.000000,9.000000,189.0,367.517604,75.000000,442.517604,300.000000,YES,442.517604,OK
764,EME-S03,46.623271,6.743439,UAV-167,UAV-167,46.000000,6.000000,0.0,2.074520,75.000000,77.074520,300.000000,NO,77.074520,OK
765,EME-S03,47.815724,6.427856,UAV-326,UAV-167,46.000000,6.000000,253.0,517.265416,75.000000,592.265416,300.000000,YES,592.265416,OK
766,EME-S03,47.237499,6.794181,UAV-174,UAV-142,38.000000,9.000000,512.0,1085.309641,75.000000,1160.309641,300.000000,YES,1160.309641,OK
767,EME-S03,49.967060,6.603683,UAV-181,UAV-152,42.000000,0.000000,208.0,421.092864,75.000000,496.092864,300.000000,YES,496.092864,OK
768,EME-S03,49.109700,7.379438,UAV-327,UAV-154,42.000000,6.000000,345.0,699.629426,75.000000,774.629426,300.000000,YES,774.629426,OK
769,EME-S03,45.773574,6.075473,UAV-167,UAV-167,46.000000,6.000000,0.0,1.987562,75.000000,76.987562,300.000000,NO,76.987562,OK
770,EME-S03,46.164971,7.622148,UAV-168,UAV-155,42.000000,9.000000,192.0,398.164148,75.000000,473.164148,300.000000,YES,473.164148,OK
771,EME-S03,48.617903,7.585808,UAV-327,UAV-169,48.000000,-8.000000,346.0,729.608611,75.000000,804.608611,300.000000,YES,804.608611,OK
772,EME-S03,49.538278,7.190462,UAV-327,UAV-190,54.000000,-4.000000,348.0,719.248059,75.000000,794.248059,300.000000,YES,794.248059,OK
773,EME-S03,45.279614,7.541803,UAV-161,UAV-282,55.000000,8.000000,85.0,176.015430,75.000000,251.015430,300.000000,NO,251.015430,OK
774,EME-S03,49.348933,6.453435,UAV-326,UAV-167,46.000000,6.000000,257.0,496.232071,75.000000,571.232071,300.000000,YES,571.232071,OK
775,EME-S03,46.912435,6.609567,UAV-167,UAV-167,46.000000,6.000000,0.0,1.908717,75.000000,76.908717,300.000000,NO,76.908717,OK
776,EME-S03,46.103986,6.101040,UAV-167,UAV-167,46.000000,6.000000,0.0,2.065342,75.000000,77.065342,300.000000,NO,77.065342,OK
777,EME-S03,47.523647,6.444171,UAV-326,UAV-167,46.000000,6.000000,261.0,499.158363,75.000000,574.158363,300.000000,YES,574.158363,OK
778,EME-S03,47.857203,6.098622,UAV-326,UAV-167,46.000000,6.000000,265.0,510.140415,75.000000,585.140415,300.000000,YES,585.140415,OK
